SHOP_ID,MERCHANT_NAME,CARRIER,LABEL_SERVICE,SHIPPING_INTEGRATION_NAME,TRACKING_NUMBER,PKG_WEIGHT_IN_GRAMS,TOTAL_LABEL_RATE_SHOPPER_CURRENCY,TOTAL_LABEL_RATE_USD,ORIGIN_CITY,ORIGIN_STATE,ORIGIN_ZIP,DESTINATION_CITY,DESTINATION_STATE,DESTINATION_ZIP,RETURN_ID,LABEL_CREATED_DATE,LABEL_UPDATE_DATE
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396175286706,9213,7.98,,Emeryville,California,94608,North Las Vegas,Nevada,89115,94470841,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396175323586,907,8.46,,Long Beach,California,90807,Arlington,Texas,76015,94470895,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396175752285,992,7.5,,New York,New York,10075,Pittston,Pennsylvania,18640,94471444,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396175825089,1672,7.75,,Springfield,Illinois,62712,SIDNEY,Ohio,45365,94471539,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396176027877,2324,7.75,,Phoenix,Arizona,85018,North Las Vegas,Nevada,89115,94471838,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396176184280,6888,7.98,,Ilion,New York,13357,SIDNEY,Ohio,45365,94472039,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396176584075,2948,8.22,,West Palm Beach,Florida,33401,SIDNEY,Ohio,45365,94472542,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396176771563,6577,7.5,,Brooklyn,New York,11205,Pittston,Pennsylvania,18640,94472792,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396177236601,2097,7.98,,Bountiful,Utah,84010,North Las Vegas,Nevada,89115,94473442,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396178401333,1871,8.61,,Des Moines,Iowa,50321,Pittston,Pennsylvania,18640,94475016,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396179202937,1502,8.26,,Denver,Colorado,80202,North Las Vegas,Nevada,89115,94476226,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396179273090,6803,7.5,,New York,New York,10007,Pittston,Pennsylvania,18640,94476339,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396179442800,6860,8.69,,Denver,Colorado,80220-2929,North Las Vegas,Nevada,89115,94476592,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396179519036,6945,7.5,,New York,New York,10028,Pittston,Pennsylvania,18640,94476726,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396179535102,878,8.46,,Fergus Falls,Minnesota,56537,North Las Vegas,Nevada,89115,94476743,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396179539656,5868,8.83,,Plano,Texas,75024,North Las Vegas,Nevada,89115,94476757,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396179583972,2494,7.75,,Los Angeles,California,90034,North Las Vegas,Nevada,89115,94476825,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396179929612,3316,7.98,,Ottawa Hills,Ohio,43615,Pittston,Pennsylvania,18640,94477315,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396180130916,1587,7.98,,Williamsport,Pennsylvania,17701,SIDNEY,Ohio,45365,94477618,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396180161411,4507,7.5,,Cincinnati,Ohio,45236,SIDNEY,Ohio,45365,94477663,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396180272742,2948,7.98,,New York,New York,10026,SIDNEY,Ohio,45365,94477812,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396180649160,2012,9.49,,Richmond,California,94806,Arlington,Texas,76015,94478401,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396181278416,6945,7.5,,Brooklyn,New York,11238,Pittston,Pennsylvania,18640,94479294,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396181298793,4025,7.5,,Clifton,New Jersey,7014,Pittston,Pennsylvania,18640,94479336,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396181760841,2097,7.75,,Irvine,California,92618,North Las Vegas,Nevada,89115,94480058,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396181811375,1502,7.75,,Somerville,Massachusetts,2143,Pittston,Pennsylvania,18640,94480129,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396181853202,1020,8.22,,Miami,Florida,33130,SIDNEY,Ohio,45365,94480188,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396183182544,255,7.5,,Larchmont,New York,10538,Pittston,Pennsylvania,18640,94482167,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396183195956,7626,7.98,,Clifton,New Jersey,7014,SIDNEY,Ohio,45365,94482181,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396183812293,1871,8.61,,Alliance,Nebraska,69301,SIDNEY,Ohio,45365,94483184,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396184512979,2551,8.69,,Belmont,California,94002,Arlington,Texas,76015,94484281,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396184664155,2778,7.75,,Costa Mesa,California,92627,North Las Vegas,Nevada,89115,94484526,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396184946717,1871,8.61,,Waltham,Massachusetts,2453,SIDNEY,Ohio,45365,94485000,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396185186884,4762,8.46,,Pinecrest,Florida,33156,Pittston,Pennsylvania,18640,94485386,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396185539504,4025,8.36,,Loretto,Minnesota,55357-9609,Pittston,Pennsylvania,18640,94485969,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396186018336,1445,8.26,,Chicago,Illinois,60647,Pittston,Pennsylvania,18640,94486688,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396186355096,3628,8.3,,Chicago,Illinois,60613,Pittston,Pennsylvania,18640,94487212,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396186402842,2324,7.98,,Dayton,Ohio,45415,Pittston,Pennsylvania,18640,94487283,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396186647464,3005,7.98,,Oakland,California,94610,North Las Vegas,Nevada,89115,94487667,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396186964410,2097,8.61,,Denver,Colorado,80212,Arlington,Texas,76015,94488107,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396187002138,1502,7.5,,Mansfield,Pennsylvania,16933,Pittston,Pennsylvania,18640,94488193,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396187052897,7682,8.94,,Wayzata,Minnesota,55391,Pittston,Pennsylvania,18640,94488252,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396187937777,2948,8.22,,Chicago,Illinois,60661,Pittston,Pennsylvania,18640,94489546,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396188065735,963,7.75,,Scottsdale,Arizona,85255,North Las Vegas,Nevada,89115,94489755,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396188223550,1871,7.98,,Golden,Colorado,80401,North Las Vegas,Nevada,89115,94489988,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396188329919,10942,7.5,,Wyncote,Pennsylvania,19095,Pittston,Pennsylvania,18640,94490180,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396188449420,2324,8.46,,houston,Texas,77077,North Las Vegas,Nevada,89115,94490385,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396189149407,1871,7.98,,Fairfax,Virginia,22031,SIDNEY,Ohio,45365,94491440,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396189213773,2097,8.61,,Salem,New Hampshire,3079,SIDNEY,Ohio,45365,94491525,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396189241979,2948,7.5,,Newark,New Jersey,7102,Pittston,Pennsylvania,18640,94491582,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396189779130,2126,8.61,,Golden,Colorado,80403,Arlington,Texas,76015,94492312,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396190091011,2778,8.46,,Omaha,Nebraska,68105,North Las Vegas,Nevada,89115,94492789,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396190221179,1502,8.26,,Nashville,Tennessee,37115,Pittston,Pennsylvania,18640,94492988,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396190224167,1502,8.26,,Lady Lake,Florida,32159,Pittston,Pennsylvania,18640,94492992,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396190471087,1190,8.46,,Santa Clarita,California,91390-4277,Arlington,Texas,76015,94493360,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396190889208,1190,8.69,,Bellevue,Washington,98006,Arlington,Texas,76015,94493966,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396191398639,1332,8.22,,Orlando,Florida,32814,Pittston,Pennsylvania,18640,94494786,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396191458800,311,8.22,,Clearwater,Florida,33760,Pittston,Pennsylvania,18640,94494878,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396191681300,1247,7.98,,Oakland,California,94608-3730,North Las Vegas,Nevada,89115,94495225,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396191753200,1871,7.75,,Bristol,Rhode Island,2809,Pittston,Pennsylvania,18640,94495325,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396192085784,2126,9.49,,Issaquah,Washington,98029,Arlington,Texas,76015,94495834,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396192240556,2806,8.22,,Inver Grove Heights,Minnesota,55077,Pittston,Pennsylvania,18640,94496117,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396192298985,1871,8.61,,ARVADA,Colorado,80002,North Las Vegas,Nevada,89115,94496210,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396192597211,2778,8.22,,Atlanta,Georgia,30318,Pittston,Pennsylvania,18640,94496677,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396192618393,1417,7.5,,Summit,New Jersey,7901,Pittston,Pennsylvania,18640,94496708,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396192622216,1048,7.98,,Chapel Hill,North Carolina,27517,Pittston,Pennsylvania,18640,94496714,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396193005739,7314,7.75,,LA,California,90039,North Las Vegas,Nevada,89115,94497336,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396193076180,2097,7.75,,Los Angeles,California,90027,North Las Vegas,Nevada,89115,94497450,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396193240335,1332,8.22,,LYNDEN,Washington,98264,North Las Vegas,Nevada,89115,94497719,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396193373590,2381,7.5,,BROOKLYN,New York,11201,Pittston,Pennsylvania,18640,94497938,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396193792325,3316,7.75,,Stowe,Vermont,5672,Pittston,Pennsylvania,18640,94498620,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396194195850,3855,7.98,,Wyncote,Pennsylvania,19095,SIDNEY,Ohio,45365,94499295,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396194280060,6832,8.69,,Chicago,Illinois,60607,Pittston,Pennsylvania,18640,94499415,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396194348379,4819,7.75,,Lombard,Illinois,60148,SIDNEY,Ohio,45365,94499523,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396194533577,1445,8.26,,Golden Valley,Minnesota,55422,Pittston,Pennsylvania,18640,94499890,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396194918692,1048,7.98,,Oakland,California,94619-2759,North Las Vegas,Nevada,89115,94500520,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396195827532,2353,8.46,,Houston,Texas,77086,North Las Vegas,Nevada,89115,94502041,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396195989338,2863,7.5,,Sea Girt,New Jersey,8750,Pittston,Pennsylvania,18640,94502343,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396196225805,850,7.75,,Huntington Beach,California,92646,North Las Vegas,Nevada,89115,94502772,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396196976757,3912,7.75,,San Diego,California,92103-1137,North Las Vegas,Nevada,89115,94504020,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396197161704,4252,8.59,,Barrington,Illinois,60010,Pittston,Pennsylvania,18640,94504321,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396197392352,1672,7.5,,Queens,New York,11101,Pittston,Pennsylvania,18640,94504688,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396197419319,1077,7.5,,Brooklyn,New York,11221,Pittston,Pennsylvania,18640,94504732,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396197628937,1956,7.5,,Brooklyn,New York,11215,Pittston,Pennsylvania,18640,94505087,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396198103649,1871,7.5,,East Northport,New York,11731,Pittston,Pennsylvania,18640,94505926,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396198625820,4819,8.22,,Westminster,Colorado,80003,North Las Vegas,Nevada,89115,94506875,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396198837944,878,7.98,,San Francisco,California,94127,North Las Vegas,Nevada,89115,94507246,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396199194731,3316,7.5,,Greenwich,Connecticut,6830,Pittston,Pennsylvania,18640,94507950,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396199235161,3685,7.98,,Ann Arbor,Michigan,48103,Pittston,Pennsylvania,18640,94508028,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396199312760,1502,7.75,,Cambridge,Massachusetts,2140,Pittston,Pennsylvania,18640,94508146,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396199413677,1672,8.26,,Mt Prospect,Illinois,60056,Pittston,Pennsylvania,18640,94508340,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396199600856,1502,8.48,,LeMars,Iowa,51031,North Las Vegas,Nevada,89115,94508706,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396199733200,6577,8.53,,Greensboro,Georgia,30642,Pittston,Pennsylvania,18640,94508976,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396199796914,1871,7.5,,Queens,New York,11375,Pittston,Pennsylvania,18640,94509102,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396200266352,1871,7.75,,Los Angeles,California,90046,North Las Vegas,Nevada,89115,94510100,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396200634830,1956,8.97,,San Diego,California,92110,Arlington,Texas,76015,94510841,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396200857663,2324,7.75,,Los Angeles,California,90038,North Las Vegas,Nevada,89115,94511297,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396201210573,1502,7.75,,La Quinta,California,92253,North Las Vegas,Nevada,89115,94512013,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396201261390,2778,7.98,,Columbus,Ohio,43215,Pittston,Pennsylvania,18640,94512115,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396201392500,5839,7.98,,Fremont,California,94538,North Las Vegas,Nevada,89115,94512383,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396201710945,2438,8.69,,Portland,Oregon,97206,Arlington,Texas,76015,94513005,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396201833114,1871,7.75,,Los Angeles,California,90020,North Las Vegas,Nevada,89115,94513259,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396202335484,2126,8.61,,Englewood,Colorado,80113,North Las Vegas,Nevada,89115,94514258,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396236995922,3316,8.3,,Atlanta,Georgia,30316,Pittston,Pennsylvania,18640,94515528,12/4/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396203311575,3685,7.98,,Salinas,California,93907,North Las Vegas,Nevada,89115,94516521,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396203449321,1502,8.26,,Rathdrum,Idaho,83858,North Las Vegas,Nevada,89115,94516866,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396203900997,1502,7.5,,Brooklyn,New York,11205,Pittston,Pennsylvania,18640,94517927,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396203930783,3515,7.5,,HINCKLEY,Ohio,44233-9229,SIDNEY,Ohio,45365,94518001,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396204044998,4053,7.5,,Adams,Massachusetts,1220,Pittston,Pennsylvania,18640,94518289,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396204192710,1502,7.98,,Durham,North Carolina,27704,SIDNEY,Ohio,45365,94518665,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396204538963,3231,8.58,,North Miami,Florida,33181,Pittston,Pennsylvania,18640,94519547,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396204578316,1077,7.98,,Santa Fe,New Mexico,87506,North Las Vegas,Nevada,89115,94519669,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396204829599,3316,8.58,,Port St. Lucie,Florida,34987,Pittston,Pennsylvania,18640,94520271,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396204833812,1077,7.98,,Santa Fe,New Mexico,87506,North Las Vegas,Nevada,89115,94520282,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396204864410,6293,7.98,,Tiburon,California,94920,North Las Vegas,Nevada,89115,94520371,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396204981861,1077,8.22,,Mulino,Oregon,97042,North Las Vegas,Nevada,89115,94520657,12/3/2025,12/4/2025
